Kode Artikel,Nama Artikel,Tier,QTY WHS DDD,QTY WHS LJBB,QTY WHS MBB,TOTAL WHS,RO BOX DDD,RO BOX LJBB,RO BOX MBB,TOTAL RO,READY STOCK
M2SMV413,"MEN SUMMER 13, MONKEY FOREST BLACK",8,0,0,0,0,0,0,,0,0
L1CMV209,"LADIES CLASSIC METALIC 9, PURPLE",8,55,0,0,55,0,0,,0,55
M2SMV416,"MEN SUMMER 16, MOUNTAIN GREEN",8,0,0,0,0,0,0,,0,0
M2SMV414,"MEN SUMMER 14, DIVING BLUE",8,0,0,0,0,0,0,,0,0
M2SMV415,"MEN SUMMER 15, SURF BROWN",8,0,0,0,0,0,0,,0,0
M1AMV103,"MEN AIRMOVE 3, DEEP GREEN",8,0,0,0,0,0,0,,0,0
L1CMV208,"LADIES CLASSIC METALIC 8, MOCCHA MOUSE",8,70,0,0,70,0,0,,0,70
M1AMV101,"MEN AIRMOVE 1, BLACK",8,4,0,0,4,0,0,,0,4
M1AMV102,"MEN AIRMOVE 2, INDIGO TAN",8,0,0,0,0,0,0,,0,0
MN1LCV101,"MEN LUCA 1, BLACK",3,0,0,0,0,0,0,,0,0
MN1LCV102,"MEN LUCA 2, BROWN",3,0,0,0,0,0,0,,0,0
MN1LCV103,"MEN LUCA 3, GREEN",3,0,0,0,0,0,0,,0,0
MN1LCV104,"MEN LUCA 4, NAVY",3,0,0,0,0,0,0,,0,0
MN1LCV205,"MEN LUCA 5, MIDNIGHT BLUE",3,0,0,0,0,0,0,,0,0
MN1LCV206,"MEN LUCA 6, OLIVE",3,0,0,0,0,0,0,,0,0
MN1LCV207,"MEN LUCA 7, BEIGE",3,15,0,0,15,0,0,,0,15
MN1LCV208,"MEN LUCA 8, ALL BLACK",2,0,0,0,0,0,0,,0,0
LN1LNV101,"LADIES LUNA 1, BLACK",3,14,0,0,14,0,0,,0,14
LN1LNV102,"LADIES LUNA 2, MOCHA",3,0,0,0,0,0,0,,0,0
LN1LNV103,"LADIES LUNA 3, WHITE",2,19,0,0,19,0,0,,0,19
LN1LNV104,"LADIES LUNA 4, NAVY",3,0,0,0,0,0,0,,0,0
LN1LNV205,"LADIES LUNA 5, COFFEE",3,8,0,0,8,0,0,,0,8
LN1LNV206,"LADIES LUNA 6, OLIVE",3,6,0,0,6,0,0,,0,6
LN1LNV207,"LADIES LUNA 7, BEIGE",3,19,0,0,19,0,0,,0,19
M1ZR06,"MEN ZORRO 6, BLACK STROM",8,0,0,0,0,0,0,,0,0
M1ZR04,"MEN ZORRO 4, ALL BLACK",8,0,0,0,0,0,0,,0,0
L1SH01,"LADIES STITCH 1, NAVY",8,35,0,0,35,0,0,,0,35
L1SH02,"LADIES STITCH 2, PINK",8,34,0,0,34,0,0,,0,34
L1SPV208,"LADIES SLIDE PUFFY 8, BRONZE",8,0,0,0,0,0,0,,0,0
Z2PH01,"BABY POOH 1, MOCHA",8,76,0,0,76,0,0,,0,76
Z2PH02,"BABY POOH 2, SOFT PINK",8,0,0,0,0,0,0,,0,0
Z2PH03,"BABY POOH 3, ORANGE BEIGE",8,27,0,0,27,0,0,,0,27
L1SPV210,"LADIES SLIDE PUFFY 10, GOLD",8,0,0,0,0,0,0,,0,0
M1ZR05,"MEN ZORRO 5, COFFEE",8,0,0,0,0,0,0,,0,0
L1SPV209,"LADIES PUFFY 9, BOTANICAL GREEN",8,10,0,0,10,0,0,,0,10
M1SPV216,"MEN STRIPE 16, COCOA WHITE TAN",8,0,0,0,0,0,0,,0,0
M1SPV215,"MEN STRIPE 15, BLACK NAVY WHITE",8,0,0,0,0,0,0,,0,0
Z2MT01,"BABY DISNEY MILTON 1, ALL BLACK",8,175,0,0,175,0,0,,0,175
Z2MT02,"BABY DISNEY MILTON 2, OLIVE",8,166,0,0,166,0,0,,0,166
Z2MT03,"BABY DISNEY MILTON 3, CAMEL",8,164,0,0,164,0,0,,0,164
Z2OX01,"BABY DISNEY OXFORD 1, COFFEE",8,133,0,0,133,0,0,,0,133
Z2OX02,"BABY DISNEY OXFORD 2, NAVY",8,161,0,0,161,0,0,,0,161
Z2OX03,"BABY DISNEY OXFORD 3, BEIGE",8,128,0,0,128,0,0,,0,128
B2DV01,"BOYS DISNEY DOVER 1, BLACK",8,34,0,0,34,0,0,,0,34
G2DV01,"GIRLS DISNEY DOVER 1, BEIGE",8,36,0,0,36,0,0,,0,36
L1MR01,"LADIES MERCI 1, BLACK",8,2,0,0,2,0,0,,0,2
L1MR02,"LADIES MERCI 2, MOCCA",8,1,0,0,1,0,0,,0,1
L1MR03,"LADIES MERCI 3, WINE",8,2,0,0,2,0,0,,0,2
L1MR04,"LADIES MERCI 4, SAGE",8,6,0,0,6,0,0,,0,6
L1MR05,"LADIES MERCI 5, VANILLA",8,38,0,0,38,0,0,,0,38
B1SM01,"BOYS SLIDE SPIDER-MAN 1, BLACK",8,115,,,115,0,0,,0,115
B1SM02,"BOYS SLIDE SPIDER-MAN 2, GREY",8,44,,,44,0,0,,0,44
B1SM03,"BOYS SLIDE SPIDER-MAN 3, BLUE RED",8,49,,,49,0,0,,0,49
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
,,,,,,,0,0,,,
